observed,predicted,low,high,anomalous,actual_anomaly,err,threshold
754.253,767.563,753.47,781.656,0,0,0.2,0.281857
755.086,766.862,752.996,780.729,0,0,0.2,0.277327
755.855,768.1,753.917,782.283,0,0,0.2,0.283663
756.572,767.934,754.093,781.775,0,0,0.2,0.276812
757.4,766.987,752.951,781.024,0,0,0.191744,0.280732
758.444,767.973,754.036,781.91,0,0,0.190573,0.278741
759.144,768.164,754.006,782.321,0,0,0.180394,0.283144
759.86,767.912,753.972,781.852,0,0,0.161037,0.278805
760.262,768.491,754.746,782.237,0,0,0.164589,0.2749
760.221,768.428,754.786,782.071,0,0,0.164149,0.272843
760.002,768.161,754.521,781.801,0,0,0.16317,0.272801
759.751,768.466,754.989,781.943,0,0,0.174299,0.269531
758.656,768.621,755.206,782.036,0,0,0.199307,0.268299
757.802,767.922,754.672,781.173,0,0,0.2,0.265013
757.268,768.852,755.333,782.371,0,0,0.2,0.270379
756.289,769.235,755.562,782.909,0,0,0.2,0.273471
755.651,768.625,754.911,782.338,0,0,0.2,0.274271
755.084,768.418,754.624,782.212,0,0,0.2,0.275882
754.445,768.009,754.213,781.805,0,0,0.2,0.275919
753.933,768.147,754.343,781.951,0,0,0.2,0.276082
753.906,767.825,754.023,781.628,0,0,0.2,0.276045
753.911,767.148,753.236,781.06,0,0,0.2,0.278244
754.175,766.668,752.927,780.409,0,0,0.2,0.274826
754.623,767.595,753.811,781.38,0,0,0.2,0.275697
755.083,767.915,754.232,781.599,0,0,0.2,0.273665
755.622,767.622,754.008,781.236,0,0,0.2,0.272284
756.364,768.228,754.396,782.059,0,0,0.2,0.276631
756.989,767.245,753.217,781.273,0,0,0.2,0.280561
757.473,768.288,754.593,781.983,0,0,0.2,0.273906
758.146,767.984,754.178,781.789,0,0,0.196756,0.276114
758.755,767.679,753.839,781.519,0,0,0.178475,0.276802
759.349,768.55,754.592,782.507,0,0,0.184011,0.279143
759.925,768.658,754.962,782.354,0,0,0.174656,0.273919
760.111,768.384,754.439,782.328,0,0,0.16545,0.278891
759.931,768.528,754.613,782.443,0,0,0.171941,0.278301
759.615,768.367,754.805,781.928,0,0,0.175031,0.271222
759.099,767.832,754.32,781.343,0,0,0.174657,0.270229
758.253,769.148,755.678,782.618,0,0,0.2,0.269393
757.385,768.039,754.285,781.793,0,0,0.2,0.275082
756.637,769.81,756.066,783.553,0,0,0.2,0.274869
755.821,769.171,755.658,782.684,0,0,0.2,0.270262
755.018,768.914,755.132,782.696,0,0,0.2,0.275635
754.157,768.522,754.635,782.41,0,0,0.2,0.27775
753.476,768.944,755.185,782.703,0,0,0.2,0.275174
752.819,769.466,755.576,783.356,0,0,0.2,0.2778
752.5,769.512,755.518,783.506,0,0,0.2,0.279878
752.155,769.273,755.134,783.411,0,0,0.2,0.282771
752.746,769.322,755.037,783.607,0,0,0.2,0.285707
753.026,767.637,753.435,781.84,0,0,0.2,0.284052
753.375,769.758,755.518,783.998,0,0,0.2,0.284803
754.332,768.724,754.827,782.621,0,0,0.2,0.27794
755.383,769.4,755.441,783.358,0,0,0.2,0.279175
755.937,768.696,754.666,782.726,0,0,0.2,0.280596
756.281,769.378,755.395,783.36,0,0,0.2,0.279652
756.784,769.495,755.304,783.687,0,0,0.2,0.283827
757.022,769.258,755.12,783.396,0,0,0.2,0.28276
757.671,769.006,754.75,783.261,0,0,0.2,0.285103
758.262,768.562,754.352,782.771,0,0,0.2,0.284185
758.842,768.842,754.733,782.952,0,0,0.2,0.282188
758.842,769.492,755.21,783.775,0,0,0.2,0.285649
758.693,769.28,755.259,783.3,0,0,0.2,0.280409
758.4,769.531,755.395,783.668,0,0,0.2,0.282729
757.82,769.796,755.913,783.678,0,0,0.2,0.277649
756.748,769.416,755.347,783.485,0,0,0.2,0.281382
756.073,769.944,756.086,783.802,0,0,0.2,0.277163
755.69,769.308,755.444,783.172,0,0,0.2,0.277279
755.058,769.702,755.973,783.432,0,0,0.2,0.274589
754.588,769.119,754.936,783.302,0,0,0.2,0.283654
754.286,769.879,755.815,783.943,0,0,0.2,0.281287
753.897,768.545,754.613,782.478,0,0,0.2,0.278652
753.553,768.359,754.311,782.407,0,0,0.2,0.280959
753.952,768.635,754.483,782.787,0,0,0.2,0.283039
753.967,768.431,754.004,782.857,0,0,0.2,0.288524
753.989,768.549,754.278,782.82,0,0,0.2,0.28542
754.402,768.522,754.486,782.557,0,0,0.2,0.280714
754.948,768.685,754.444,782.926,0,0,0.2,0.284813
755.596,768.16,753.961,782.36,0,0,0.2,0.283991
756.038,768.301,754.128,782.474,0,0,0.2,0.283458
756.971,768.612,754.351,782.873,0,0,0.2,0.285217
757.216,768.064,753.847,782.281,0,0,0.2,0.284345
757.641,769.12,754.887,783.352,0,0,0.2,0.284658
757.928,768.532,754.231,782.833,0,0,0.2,0.286024
758.196,768.245,754.254,782.235,0,0,0.2,0.279804
758.613,769.066,754.706,783.426,0,0,0.2,0.287204
758.686,768.454,754.36,782.548,0,0,0.195367,0.281879
758.405,769.096,754.856,783.336,0,0,0.2,0.284801
757.945,768.819,754.735,782.903,0,0,0.2,0.281676
757.235,768.466,754.272,782.659,0,0,0.2,0.283871
756.29,769.404,755.444,783.364,0,0,0.2,0.279199
755.61,768.775,754.85,782.701,0,0,0.2,0.2785
755.093,768.691,754.652,782.73,0,0,0.2,0.280777
754.159,769.268,755.038,783.497,0,0,0.2,0.284592
753.439,768.419,754.391,782.448,0,0,0.2,0.280568
753.024,768.243,753.938,782.547,0,0,0.2,0.286093
752.179,768.651,754.559,782.743,0,0,0.2,0.281843
751.573,768.422,754.267,782.576,0,0,0.2,0.283091
751.606,768.81,754.771,782.849,0,0,0.2,0.280782
751.509,767.588,753.419,781.756,0,0,0.2,0.283374
751.739,768.15,754.092,782.207,0,0,0.2,0.281142
751.766,767.869,753.551,782.187,0,0,0.2,0.286368
752.34,767.552,753.598,781.506,0,0,0.2,0.27908
753.286,767.488,753.314,781.662,0,0,0.2,0.283475
753.678,767.733,753.479,781.987,0,0,0.2,0.285083
754.151,767.684,753.377,781.99,0,0,0.2,0.286131
754.707,767.313,752.932,781.694,0,0,0.2,0.287625
755.381,767.642,753.498,781.786,0,0,0.2,0.282883
755.753,767.589,753.404,781.773,0,0,0.2,0.283696
756.391,767.617,753.219,782.014,0,0,0.2,0.287954
757.05,767.174,752.614,781.733,0,0,0.2,0.291188
757.309,767.568,753.183,781.953,0,0,0.2,0.287696
757.467,768.454,754.087,782.822,0,0,0.2,0.287352
756.98,768.613,754.246,782.98,0,0,0.2,0.287334
756.494,768.869,754.56,783.177,0,0,0.2,0.286174
755.618,768.368,753.874,782.861,0,0,0.2,0.28987
754.803,768.519,753.765,783.273,0,0,0.2,0.295078
754.59,768.755,754.422,783.089,0,0,0.2,0.286676
754.069,768.141,753.636,782.645,0,0,0.2,0.290089
753.602,768.061,753.875,782.247,0,0,0.2,0.283719
753.438,767.914,753.808,782.021,0,0,0.2,0.282135
753.052,767.825,753.423,782.227,0,0,0.2,0.288036
753.036,767.39,752.91,781.869,0,0,0.2,0.28959
752.767,768.042,753.78,782.304,0,0,0.2,0.28524
752.814,767.514,753.278,781.75,0,0,0.2,0.284722
752.951,767.087,752.676,781.498,0,0,0.2,0.288224
753.39,767.952,753.366,782.538,0,0,0.2,0.291726
753.974,767.291,752.692,781.89,0,0,0.2,0.291978
754.441,767.628,753.337,781.919,0,0,0.2,0.285825
754.918,767.823,753.393,782.254,0,0,0.2,0.288607
755.997,768.44,754.227,782.653,0,0,0.2,0.284265
756.39,766.817,752.437,781.196,0,0,0.2,0.287582
757.919,767.566,752.923,782.21,0,0,0.192943,0.292873
757.779,767.702,753.385,782.018,0,0,0.198454,0.286336
758.484,768.295,753.794,782.795,0,0,0.196212,0.290014
758.791,768.082,753.538,782.626,0,0,0.185818,0.290877
758.674,768.121,753.662,782.58,0,0,0.188937,0.289176
758.486,768.212,753.957,782.466,0,0,0.194513,0.285094
757.674,767.905,753.619,782.191,0,0,0.2,0.285717
757.054,768.559,754.054,783.064,0,0,0.2,0.290101
756.498,768.015,753.706,782.324,0,0,0.2,0.286179
756.218,768.503,754.212,782.794,0,0,0.2,0.285814
754.844,768.5,754.153,782.848,0,0,0.2,0.28695
754.245,767.827,753.363,782.291,0,0,0.2,0.289275
753.545,767.493,753.421,781.566,0,0,0.2,0.281445
752.967,768.302,754.105,782.498,0,0,0.2,0.283925
752.325,768.431,754.041,782.82,0,0,0.2,0.287798
751.995,768.332,753.886,782.779,0,0,0.2,0.28893
751.971,767.908,753.687,782.129,0,0,0.2,0.284419
752.045,767.369,753.17,781.569,0,0,0.2,0.28399
751.788,767.007,752.665,781.348,0,0,0.2,0.286826
752.14,767.111,752.426,781.795,0,0,0.2,0.29369
752.853,767.551,753.243,781.859,0,0,0.2,0.286159
753.618,767.047,752.292,781.801,0,0,0.2,0.295085
753.899,767.211,752.455,781.967,0,0,0.2,0.295122
754.699,767.392,752.59,782.194,0,0,0.2,0.296043
755.249,768.136,753.69,782.582,0,0,0.2,0.288921
755.867,767.847,753.44,782.254,0,0,0.2,0.288136
756.613,766.701,752.383,781.019,0,0,0.2,0.286362
757.588,767.742,753.286,782.198,0,0,0.2,0.28912
758.668,767.439,753.132,781.746,0,0,0.175424,0.286142
758.967,766.989,752.744,781.235,0,0,0.160449,0.284905
758.681,768.112,753.931,782.293,0,0,0.18862,0.28362
758.976,767.961,753.924,781.999,0,0,0.179705,0.280753
758.93,767.748,753.731,781.764,0,0,0.176355,0.280327
758.032,768.581,754.776,782.386,0,0,0.2,0.276104
757.639,768.262,754.317,782.207,0,0,0.2,0.278898
757.328,768.644,754.676,782.613,0,0,0.2,0.279367
756.154,767.881,753.77,781.992,0,0,0.2,0.28222
755.348,768.912,754.778,783.046,0,0,0.2,0.282688
755.062,767.99,754.087,781.892,0,0,0.2,0.278049
755.438,768.535,754.352,782.717,0,0,0.2,0.28365
754.384,768.733,754.611,782.854,0,0,0.2,0.282432
754.219,767.94,753.855,782.025,0,0,0.2,0.281701
753.742,768.277,754.089,782.465,0,0,0.2,0.283756
753.713,767.709,753.767,781.651,0,0,0.2,0.27884
753.945,768.191,754.147,782.236,0,0,0.2,0.280896
754.401,767.982,754.042,781.923,0,0,0.2,0.278807
755.082,767.677,753.777,781.576,0,0,0.2,0.27799
755.721,768.103,754.167,782.04,0,0,0.2,0.278733
756.327,768.119,753.692,782.546,0,0,0.2,0.288544
757.298,768.012,753.937,782.086,0,0,0.2,0.281496
757.726,768.343,754.131,782.556,0,0,0.2,0.28425
757.973,768.765,754.613,782.917,0,0,0.2,0.283041
758.448,767.931,753.679,782.183,0,0,0.189664,0.28504
759.07,769.197,754.881,783.514,0,0,0.2,0.286325
759.028,768.696,754.395,782.997,0,0,0.193356,0.286015
758.788,769.153,754.831,783.474,0,0,0.2,0.286427
758.581,768.631,754.227,783.036,0,0,0.2,0.288089
758.111,769.16,754.846,783.473,0,0,0.2,0.286263
757.414,769.257,754.61,783.904,0,0,0.2,0.292936
756.682,769.115,754.539,783.692,0,0,0.2,0.291523
755.816,768.114,753.578,782.65,0,0,0.2,0.290722
755.252,768.529,753.765,783.293,0,0,0.2,0.295276
754.585,769.436,754.69,784.183,0,0,0.2,0.294926
753.751,769.377,754.777,783.977,0,0,0.2,0.291995
752.983,769.203,754.768,783.639,0,0,0.2,0.288707
752.708,769.065,754.403,783.728,0,0,0.2,0.293249
752.543,769.079,754.519,783.64,0,0,0.2,0.29121
751.894,769.153,754.562,783.744,0,0,0.2,0.291818
751.788,769.315,754.758,783.872,0,0,0.2,0.291146
751.956,768.594,753.927,783.261,0,0,0.2,0.293341
752.724,769.068,754.313,783.823,0,0,0.2,0.295099
753.164,768.922,754.198,783.646,0,0,0.2,0.294474
753.71,768.784,754.092,783.476,0,0,0.2,0.293834
754.289,769.277,754.731,783.823,0,0,0.2,0.290923
755.315,769.155,754.578,783.731,0,0,0.2,0.291532
755.674,768.827,754.087,783.568,0,0,0.2,0.294813
756.378,768.934,754.243,783.625,0,0,0.2,0.293829
757.231,769.239,754.715,783.763,0,0,0.2,0.290483
757.964,768.602,754.154,783.05,0,0,0.2,0.288955
758.34,769.38,754.691,784.069,0,0,0.2,0.293773
758.339,768.891,754.336,783.445,0,0,0.2,0.291086
758.337,769.56,754.978,784.142,0,0,0.2,0.291641
757.976,769.003,754.227,783.78,0,0,0.2,0.295529
757.332,768.591,753.859,783.323,0,0,0.2,0.294643
756.435,768.773,754.325,783.22,0,0,0.2,0.288943
755.903,769.07,754.287,783.853,0,0,0.2,0.295657
755.068,769.48,754.807,784.153,0,0,0.2,0.293466
755.008,769.561,754.76,784.362,0,0,0.2,0.296014
754.306,769.042,754.148,783.936,0,0,0.2,0.297881
753.821,769.475,754.983,783.967,0,0,0.2,0.289839
753.258,769.851,755.293,784.409,0,0,0.2,0.291159
753.279,769.084,754.35,783.818,0,0,0.2,0.294672
752.839,769.075,754.667,783.483,0,0,0.2,0.288163
752.889,768.935,754.541,783.329,0,0,0.2,0.287877
753.138,768.722,754.13,783.313,0,0,0.2,0.291835
753.644,768.524,753.944,783.105,0,0,0.2,0.29161
754.373,768.971,754.455,783.487,0,0,0.2,0.29032
754.943,768.253,753.632,782.873,0,0,0.2,0.29241
755.607,768.473,753.818,783.128,0,0,0.2,0.2931
756.374,768.853,754.378,783.328,0,0,0.2,0.289499
757.283,768.809,754.176,783.442,0,0,0.2,0.292658
757.958,769.011,754.446,783.576,0,0,0.2,0.291305
758.841,768.953,754.417,783.488,0,0,0.2,0.290704
759.476,769.173,754.413,783.933,0,0,0.19394,0.295201
759.939,768.995,754.477,783.514,0,0,0.181126,0.290369
759.96,769.803,755.237,784.369,0,0,0.196856,0.291319
759.459,770.351,755.826,784.876,0,0,0.2,0.290509
758.974,769.388,754.978,783.797,0,0,0.2,0.288189
758.037,769.635,755.343,783.928,0,0,0.2,0.285851
757.278,769.882,755.718,784.047,0,0,0.2,0.283285
756.534,770.415,756.059,784.771,0,0,0.2,0.287112
755.632,770.496,756.321,784.672,0,0,0.2,0.283507
754.985,769.494,755.444,783.544,0,0,0.2,0.281004
753.946,770.239,756.147,784.332,0,0,0.2,0.281851
753.426,769.839,755.748,783.93,0,0,0.2,0.281828
752.953,770.101,755.719,784.483,0,0,0.2,0.287635
752.555,769.991,755.592,784.39,0,0,0.2,0.287979
752.337,769.865,755.349,784.381,0,0,0.2,0.29032
752.367,769.987,755.52,784.455,0,0,0.2,0.289346
752.623,769.508,755.174,783.842,0,0,0.2,0.286681
753.177,769.553,755.141,783.964,0,0,0.2,0.288228
753.873,769.051,754.695,783.407,0,0,0.2,0.287119
754.682,770.46,755.983,784.937,0,0,0.2,0.289538
755.623,770.433,756.089,784.776,0,0,0.2,0.286866
756.206,769.261,754.81,783.711,0,0,0.2,0.289003
756.977,769.737,755.281,784.192,0,0,0.2,0.289116
757.816,769.874,755.262,784.487,0,0,0.2,0.292247
758.549,769.752,755.134,784.371,0,0,0.2,0.29237
759.021,769.334,754.602,784.066,0,0,0.2,0.294643
759.72,770.228,755.4,785.056,0,0,0.2,0.296555
759.82,769.586,755.167,784.005,0,0,0.195329,0.288381
759.684,770.912,756.234,785.59,0,0,0.2,0.293561
759.292,770.219,755.533,784.905,0,0,0.2,0.293717
758.703,770.379,755.529,785.229,0,0,0.2,0.296999
757.617,770.479,756.075,784.883,0,0,0.2,0.288087
756.858,770.681,756.043,785.319,0,0,0.2,0.292756
756.001,770.096,755.368,784.823,0,0,0.2,0.294542
755.191,770.172,755.578,784.765,0,0,0.2,0.291874
754.411,770.07,755.256,784.884,0,0,0.2,0.296285
753.743,769.167,754.337,783.998,0,0,0.2,0.296605
753.204,768.914,754.293,783.534,0,0,0.2,0.292412
752.581,770.043,755.42,784.665,0,0,0.2,0.292444
752.59,768.926,754.324,783.528,0,0,0.2,0.292039
752.894,769.504,754.874,784.133,0,0,0.2,0.292586
753.27,769.929,755.271,784.587,0,0,0.2,0.293162
753.753,768.457,753.829,783.086,0,0,0.2,0.292574
754.356,769.53,754.873,784.187,0,0,0.2,0.293136
755.119,769.352,754.264,784.44,0,0,0.2,0.301759
755.894,769.509,754.824,784.194,0,0,0.2,0.293697
756.569,768.745,753.88,783.611,0,0,0.2,0.297305
757.213,769.524,755.029,784.019,0,0,0.2,0.289905
757.92,769.895,755.348,784.443,0,0,0.2,0.290947
758.568,769.956,755,784.911,0,0,0.2,0.299116
759.279,769.874,754.916,784.833,0,0,0.2,0.299173
759.322,769.553,754.352,784.753,0,0,0.2,0.304012
759.248,770.52,755.501,785.539,0,0,0.2,0.30038
758.76,771.144,756.094,786.195,0,0,0.2,0.301011
758.193,770.478,755.425,785.532,0,0,0.2,0.301066
757.469,770.877,756.088,785.667,0,0,0.2,0.295792
756.456,770.707,755.659,785.756,0,0,0.2,0.300973
755.872,770.104,755.34,784.869,0,0,0.2,0.295282
755.097,769.626,754.531,784.72,0,0,0.2,0.301894
753.963,770.026,755.043,785.008,0,0,0.2,0.299655
753.31,769.191,754.658,783.724,0,0,0.2,0.29066
752.373,770.219,755.462,784.975,0,0,0.2,0.295128
751.737,769.603,754.995,784.211,0,0,0.2,0.292159
751.302,768.521,753.987,783.054,0,0,0.2,0.290672
752.106,768.832,754.011,783.653,0,0,0.2,0.296426
751.454,768.657,753.774,783.54,0,0,0.2,0.29766
752.384,769.403,754.781,784.025,0,0,0.2,0.292441
753.412,768.979,754.641,783.318,0,0,0.2,0.286775
754.065,769.576,755.11,784.043,0,0,0.2,0.289323
755.3,769.063,754.609,783.516,0,0,0.2,0.28907
756.108,768.67,754.002,783.338,0,0,0.2,0.293366
756.55,768.882,754.343,783.42,0,0,0.2,0.290772
757.064,769.65,755.057,784.242,0,0,0.2,0.291845
757.676,769.437,755.028,783.845,0,0,0.2,0.288168
759.011,769.726,755.208,784.243,0,0,0.2,0.290354
759.218,769.044,754.408,783.681,0,0,0.196529,0.292738
759.763,769.265,754.828,783.703,0,0,0.190045,0.288754
759.848,769.313,754.962,783.664,0,0,0.189299,0.287013
759.99,770.348,756.054,784.642,0,0,0.2,0.285875
759.186,770.108,755.999,784.218,0,0,0.2,0.282186
758.519,770.446,756.019,784.874,0,0,0.2,0.288552
758.018,770.116,755.966,784.266,0,0,0.2,0.282994
756.386,770.545,756.322,784.768,0,0,0.2,0.284459
756.797,769.485,755.226,783.744,0,0,0.2,0.285185
754.971,769.702,755.337,784.067,0,0,0.2,0.2873
753.848,769.768,755.588,783.947,0,0,0.2,0.283595
752.924,769.765,755.397,784.134,0,0,0.2,0.287373
753.144,769.443,755.101,783.785,0,0,0.2,0.286842
751.884,769.729,755.843,783.615,0,0,0.2,0.277723
752.571,768.49,754.199,782.781,0,0,0.2,0.285825
752.657,768.469,754.131,782.808,0,0,0.2,0.286771
753.152,768.765,754.491,783.039,0,0,0.2,0.285479
753.455,768.556,754.123,782.99,0,0,0.2,0.288669
754.57,767.502,753.079,781.926,0,0,0.2,0.288464
756.626,768.283,753.776,782.789,0,0,0.2,0.290134
756.503,767.748,753.351,782.146,0,0,0.2,0.287958
758.883,769.136,754.651,783.621,0,0,0.2,0.289698
758.096,769.07,754.577,783.563,0,0,0.2,0.289863
758.792,768.599,754.288,782.909,0,0,0.196132,0.286208
760.213,768.72,754.183,783.258,0,0,0.170149,0.290748
761.859,769.323,754.731,783.915,0,0,0.149285,0.291844
760.684,768.28,753.667,782.893,0,0,0.15192,0.292252
760.526,769.356,755.275,783.436,0,0,0.176597,0.281612
762.098,769.698,755.479,783.917,0,1,0.151996,0.28438
761.057,769.146,755.175,783.116,0,0,0.161771,0.279404
760.871,770.191,756.27,784.112,0,0,0.186404,0.278424
759.614,769.198,755.454,782.942,0,0,0.191683,0.274886
760.389,770.338,756.104,784.571,0,1,0.198974,0.284675
757.182,769.937,755.759,784.115,0,0,0.2,0.283567
755.383,770.287,756.057,784.516,0,0,0.2,0.284589
753.497,769.666,755.171,784.161,0,0,0.2,0.289903
753.409,769.329,755.193,783.465,0,0,0.2,0.282715
752.774,769.676,755.395,783.957,0,0,0.2,0.285626
753.462,769.539,755.122,783.956,0,0,0.2,0.288347
753.2,768.843,754.522,783.164,0,0,0.2,0.286423
753.299,769.1,754.808,783.392,0,0,0.2,0.285834
754,769.597,755.489,783.705,0,0,0.2,0.282158
754.953,768.499,754.568,782.43,0,0,0.2,0.278617
756.836,768.84,754.844,782.837,0,0,0.2,0.279926
757.227,768.8,754.523,783.077,0,0,0.2,0.285543
758.068,768.202,753.956,782.448,0,0,0.2,0.284925
757.494,768.718,754.315,783.122,0,0,0.2,0.288068
757.912,768.905,754.617,783.194,0,0,0.2,0.285766
758.871,768.742,754.474,783.009,0,0,0.197412,0.285344
759.733,768.615,754.542,782.688,0,0,0.177641,0.281465
759.793,769.279,755.148,783.41,0,0,0.189713,0.282622
760.21,768.775,754.734,782.816,0,0,0.171293,0.280823
759.336,769.605,755.575,783.635,0,0,0.2,0.280607
759.811,769.278,754.979,783.577,0,0,0.18934,0.285988
758.782,769.639,755.508,783.769,0,0,0.2,0.282609
757.388,769.684,755.658,783.71,0,0,0.2,0.28052
756.279,769.957,756.063,783.85,0,0,0.2,0.277873
757.854,769.063,754.826,783.301,0,1,0.2,0.284747
755.701,769.486,755.362,783.609,0,0,0.2,0.282469
754.027,769.163,755.157,783.168,0,0,0.2,0.280107
753.765,769.887,755.688,784.087,0,0,0.2,0.283993
752.799,768.936,754.883,782.989,0,0,0.2,0.281052
752.31,768.273,754.13,782.416,0,0,0.2,0.28286
752.183,768.669,754.68,782.658,0,0,0.2,0.279774
751.978,769.419,755.282,783.556,0,0,0.2,0.282745
752.298,769.583,755.45,783.715,0,0,0.2,0.282641
753.781,768.828,754.551,783.104,0,0,0.2,0.28553
754.31,769.175,754.946,783.404,0,0,0.2,0.284579
755.224,768.982,754.845,783.119,0,0,0.2,0.28274
756.217,769.524,755.356,783.692,0,0,0.2,0.283359
756.758,768.909,754.637,783.181,0,0,0.2,0.285438
757.596,769.132,754.833,783.43,0,0,0.2,0.285965
758.435,769.73,755.347,784.113,0,0,0.2,0.287655
759.083,769.061,754.688,783.435,0,0,0.199564,0.287466
759.463,768.532,754.34,782.725,0,0,0.181385,0.283855
759.889,768.644,754.404,782.884,0,0,0.175098,0.284799
759.638,769.237,755.17,783.304,0,0,0.191981,0.281346
758.976,769.71,755.538,783.881,0,0,0.2,0.28343
758.377,769.746,755.538,783.954,0,0,0.2,0.284159
757.67,769.548,755.388,783.708,0,0,0.2,0.2832
757.012,769.525,755.389,783.661,0,0,0.2,0.282722
755.789,770.077,756.03,784.123,0,0,0.2,0.280924
754.294,770.323,756.067,784.578,0,0,0.2,0.285101
753.468,769.182,754.95,783.415,0,0,0.2,0.284657
752.811,769.007,754.603,783.41,0,0,0.2,0.288067
751.949,769.445,755.21,783.679,0,0,0.2,0.284689
751.322,769.153,754.648,783.658,0,0,0.2,0.290101
750.965,769.226,754.653,783.799,0,0,0.2,0.291462
751.218,768.584,754.382,782.786,0,0,0.2,0.28404
751.726,768.953,754.392,783.513,0,0,0.2,0.291211
752.637,767.974,753.179,782.769,0,0,0.2,0.295897
753.251,768.506,754.063,782.948,0,0,0.2,0.288855
754.107,769.273,754.678,783.868,0,0,0.2,0.2919
755.098,769.271,754.896,783.645,0,0,0.2,0.287495
756.133,768.926,754.28,783.573,0,0,0.2,0.292932
756.697,769.753,755.165,784.342,0,0,0.2,0.29177
757.457,769.339,754.779,783.898,0,0,0.2,0.291198
758.536,769.196,754.695,783.696,0,0,0.2,0.290007
759.167,769.319,754.867,783.772,0,0,0.2,0.28905
759.502,769.809,755.126,784.491,0,0,0.2,0.293648
759.733,770.177,755.573,784.781,0,0,0.2,0.292078
759.495,768.715,754.014,783.416,0,0,0.184392,0.294018
759.045,769.933,755.533,784.333,0,0,0.2,0.287999
758.535,769.144,754.596,783.691,0,0,0.2,0.290947
757.487,770.361,755.867,784.855,0,0,0.2,0.28988
756.19,769.875,755.302,784.449,0,0,0.2,0.29147
755.078,770.037,755.653,784.422,0,0,0.2,0.287693
754.13,769.886,755.382,784.39,0,0,0.2,0.290087
753.202,769.003,754.397,783.608,0,0,0.2,0.292115
752.425,770.289,755.763,784.815,0,0,0.2,0.290517
751.67,769.585,754.996,784.175,0,0,0.2,0.291796
751.345,769.765,754.942,784.589,0,0,0.2,0.296472
751.191,769.584,754.885,784.283,0,0,0.2,0.293976
751.594,769.32,754.556,784.083,0,0,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
-999,769.32,754.556,784.083,1,1,0.2,0.295268
